activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,RVDPPPGHCGZ40J4VQ731,33460,MN,27053,27053101800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,3,2,1,1,1,2,2,1,205000,75,7.5,0.868,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,275000,1,3,3,5,1,NA,131,42,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,2,26,NA,NA,NA,5,NA,NA,NA,NA,2,2,2,1,2,2,25-34,25-34,No,No,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,4153,47.34,117800,60,703,1382,75
2022,RVDPPPGHCGZ40J4VQ731,27260,FL,12031,12031002701,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,2,2,2,1,1,2,2,2,245000,96.5,6.75,0.848,2,8185.23,NA,1119.55,105.55,0.01,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,103,30%-<36%,9,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,2,5,26,NA,NA,6,NA,NA,NA,NA,2,2,2,1,2,2,<25,25-34,No,No,2,1,3,NA,NA,NA,NA,10,NA,NA,NA,3705,90.15,86100,46,549,1501,62
2022,RVDPPPGHCGZ40J4VQ731,36420,OK,40027,40027202208,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,1,135000,49.46,6.375,-0.507,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,275000,1,3,3,5,1,NA,120,39,9,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,35-44,No,No,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,2754,36.06,84900,100,525,559,15
2022,RVDPPPGHCGZ40J4VQ731,14454,MA,25021,25021422201,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,1,1,2,2,2,605000,90,6.125,-0.642,2,19033.86,NA,6711.91,5697.91,NA,360,NA,NA,2,2,2,2,665000,1,1,3,5,1,NA,182,38,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,>74,9999,Yes,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,2277,31.14,129500,0,305,289,6
2022,RVDPPPGHCGZ40J4VQ731,44700,CA,06077,06077004108,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,0,2,1,1,1,2,2,2,105000,19.23,6.125,-0.751,2,3109.95,NA,1289,201,NA,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,43,30%-<36%,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,8480,86.12,85000,147,1438,1734,15
2022,RVDPPPGHCGZ40J4VQ731,38900,OR,41005,41005022207,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,1,505000,60,7.375,0.447,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,845000,1,3,3,5,1,NA,194,44,9,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,2,22,NA,NA,NA,2,22,NA,NA,NA,2,2,1,2,2,2,25-34,25-34,No,No,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,6414,34.05,106500,140,2037,2071,23
2022,RVDPPPGHCGZ40J4VQ731,35084,NJ,34013,34013013300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,1,295000,74.63,7.1,0.53,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,405000,1,3,3,5,2,NA,28,49,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,25-34,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,3749,98.91,116900,42,274,1193,65
2022,RVDPPPGHCGZ40J4VQ731,29340,LA,22019,22019003101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,145000,82.78,6.75,0.045,2,5398.25,NA,3054,NA,422.79,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,95,41,2,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,55-64,55-64,No,Yes,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,5332,16.73,75000,114,1496,2118,46
2022,RVDPPPGHCGZ40J4VQ731,36100,FL,12083,12083001900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,195000,80,7.375,0.602,2,8602.93,NA,6013.48,760.48,NA,360,NA,NA,2,2,2,2,245000,1,2,3,5,1,NA,285,20%-<30%,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,45-54,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,2585,35.16,65200,100,574,1202,72
2022,RVDPPPGHCGZ40J4VQ731,15260,GA,13127,13127000408,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,165000,95,6.999,0.621,2,4647.58,NA,1821.43,1747.43,NA,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,54,48,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,35-44,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,3783,32.65,75000,157,1182,1371,18
2022,RVDPPPGHCGZ40J4VQ731,36420,OK,40027,40027202205,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,1,135000,75,6.999,0.296,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,175000,1,3,3,5,1,NA,43,43,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,>74,9999,Yes,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,8093,36.17,84900,120,2182,2613,18
2022,RVDPPPGHCGZ40J4VQ731,45300,FL,12103,12103025114,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,1,2,1,1,1,2,2,2,275000,75,6.625,-0.186,2,7941.14,NA,4412.56,3324.56,NA,360,NA,NA,2,2,2,2,375000,1,2,3,5,1,NA,123,46,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,3243,16.07,82100,99,1197,1544,49
2022,RVDPPPGHCGZ40J4VQ731,20994,IL,17089,17089853200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,2,1,1,1,2,2,1,275000,75,7.75,0.875,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,365000,1,3,3,5,2,NA,147,47,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,2,21,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,6044,82.84,111900,57,952,1965,0
2022,RVDPPPGHCGZ40J4VQ731,42680,FL,12061,12061050905,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,1,1,2,2,2,285000,96.5,6.75,1.121,2,16823.66,NA,8255.4,NA,6395.6,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,100,37,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,55-64,9999,No,NA,2,1,3,NA,NA,NA,NA,10,NA,NA,NA,3477,15.13,79900,120,1178,1698,17
2022,RVDPPPGHCGZ40J4VQ731,20994,IL,17089,17089852500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,175000,71.43,7.625,1.013,2,7008.15,NA,4886.5,NA,4670.75,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,51,45,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,45-54,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,6500,19.51,111900,107,2085,2438,39
2022,RVDPPPGHCGZ40J4VQ731,30460,KY,21067,21067002800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,1,2,1,32,1,2,2,1,65000,54.89,6.75,0.248,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,125000,1,3,3,5,1,NA,60,37,1,10,3,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,3842,16.84,87300,120,1362,1732,61
2022,RVDPPPGHCGZ40J4VQ731,16740,NC,37119,37119004304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,1,215000,74.91,7.75,0.963,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,295000,1,3,3,5,1,NA,143,30%-<36%,9,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,2,1,2,2,45-54,45-54,No,No,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,3878,88.24,91700,60,710,1239,50
2022,RVDPPPGHCGZ40J4VQ731,16984,IL,17031,17031804102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,2,1,1,1,2,2,1,155000,75,7.375,0.573,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,215000,1,3,3,5,1,NA,209,30%-<36%,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,2,21,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,7307,26.8,105700,162,2321,2473,41
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13135,13135050620,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,1,1,2,2,2,375000,90,6.625,0.043,2,10316.31,NA,7332.56,NA,3882.06,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,156,46,9,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,6,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,3,3,2,2,55-64,55-64,Yes,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,3737,36.02,95700,131,1270,1432,16
2022,RVDPPPGHCGZ40J4VQ731,41884,CA,06081,06081606400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,1,2,1,1,1,2,2,2,635000,75,6.999,0.073,2,5169.95,NA,1088,NA,636,360,NA,NA,2,2,2,2,845000,1,1,3,5,1,NA,194,30%-<36%,3,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,2,22,NA,NA,NA,2,22,NA,NA,NA,2,2,1,2,2,2,25-34,25-34,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,5261,51.09,165600,154,1032,718,56
2022,RVDPPPGHCGZ40J4VQ731,26140,FL,12017,12017450309,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,1,215000,75,7.25,0.437,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,285000,1,3,3,5,1,NA,195,42,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,55-64,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,6227,20.51,68600,114,1733,2486,20
2022,RVDPPPGHCGZ40J4VQ731,99999,GA,13305,13305970300,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,3,1,1,2,2,2,185000,100,7.25,0.222,2,3740.65,NA,0,NA,152.84,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,91,37,9,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,5034,40.64,64100,110,1191,2138,43
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13067,13067030268,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,31,1,2,2,2,415000,59.36,6.625,-0.177,2,10447.25,NA,8151.5,NA,3805.98,360,NA,NA,2,2,2,2,705000,1,1,3,5,1,NA,199,20%-<30%,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,3657,35.9,95700,163,910,931,23
2022,RVDPPPGHCGZ40J4VQ731,48620,KS,20173,20173009504,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,1,2,1,1,1,2,2,2,185000,95,7.375,0.868,2,6938.58,NA,4327.63,NA,4671.43,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,77,20%-<30%,9,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,2,26,NA,NA,NA,2,25,26,NA,NA,2,2,2,1,2,2,25-34,25-34,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,4444,23.54,85700,118,1186,1461,34
2022,RVDPPPGHCGZ40J4VQ731,48424,FL,12099,12099007764,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,2,2,3,1,1,2,2,2,355000,79,6.875,-0.012,2,7292.46,NA,3392.46,3392.46,NA,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,127,45,2,10,3,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,65-74,9999,Yes,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,2061,28.58,90300,118,681,745,27
2022,RVDPPPGHCGZ40J4VQ731,35980,CT,09011,09011696701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,115000,60,6.99,0.226,2,4928.27,NA,2849,NA,1561.77,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,119,20%-<30%,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,2,1,2,2,25-34,55-64,No,No,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,5902,55.66,106000,60,1019,2001,66
2022,RVDPPPGHCGZ40J4VQ731,35154,NJ,34029,34029720206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,545000,80,6.875,-0.118,2,4496.46,NA,880.76,NA,102.6,360,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,183,48,9,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,2,2,2,2,35-44,25-34,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,6289,14.14,128300,84,2922,3275,24
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48201,48201542202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,1,2,1,32,1,2,2,1,155000,32.97,7.374,0.575,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,455000,1,3,3,5,1,NA,83,30%-<36%,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,9767,85.6,90800,102,1490,2210,10
2022,RVDPPPGHCGZ40J4VQ731,38060,AZ,04013,04013814500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,32,1,2,2,2,315000,80,7.5,1.31,2,8898.27,NA,1388.32,1388.32,NA,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,144,46,3,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,2,3,2,2,45-54,35-44,No,No,2,1,3,NA,NA,NA,NA,10,NA,NA,NA,5232,32.59,88800,131,1200,1739,23
2022,RVDPPPGHCGZ40J4VQ731,31084,CA,06037,06037910218,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,1,1,2,2,2,505000,96.5,5.375,-0.221,2,30220.14,NA,15375.19,15600.96,NA,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,98,46,3,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,1,2,2,25-34,35-44,No,No,2,1,3,NA,NA,NA,NA,10,NA,NA,NA,4413,74.14,91100,100,802,1241,35
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48201,48201251300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,335000,80,7.25,0.309,2,5298.9,NA,1588.52,500.52,NA,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,141,41,9,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,35-44,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,7298,25.9,90800,127,2096,2420,38
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13297,13297110505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,3,2,1,1,1,2,2,2,425000,95,7.5,0.926,2,4164.5,NA,1088,NA,42.75,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,119,38,3,9,11,1,NA,NA,NA,1,11,NA,NA,NA,2,2,6,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,2,1,2,2,25-34,35-44,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,4879,25.07,95700,110,1351,1697,23
2022,RVDPPPGHCGZ40J4VQ731,39580,NC,37183,37183054501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,315000,50.24,6.75,-0.228,2,2772.21,NA,223.93,149.93,NA,360,NA,NA,2,2,2,2,635000,1,1,3,5,1,NA,65,49,3,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,2,21,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,5763,52.23,110100,87,1153,2299,19
2022,RVDPPPGHCGZ40J4VQ731,36140,NJ,34009,34009021701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,1,205000,40.59,7.99,1.316,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,515000,1,3,3,5,1,NA,74,47,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,2797,12.62,100800,110,800,1114,38
2022,RVDPPPGHCGZ40J4VQ731,35614,NJ,34003,34003040002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,1,345000,75,7.999,1.074,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,465000,1,3,3,5,1,NA,364,45,9,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,35-44,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,4669,33.11,99000,191,1269,1444,64
2022,RVDPPPGHCGZ40J4VQ731,29180,LA,22055,22055001904,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,3,2,1,1,1,2,2,2,175000,80,6.875,0.142,2,6635.05,NA,4870,NA,2415.44,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,85,20%-<30%,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,2,22,NA,NA,NA,2,2,1,2,2,2,55-64,45-54,Yes,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,4010,32.34,74900,121,1498,1931,34
2022,RVDPPPGHCGZ40J4VQ731,40140,CA,06071,06071011206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,1,1,2,2,2,335000,90,7.375,0.821,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,375000,1,2,3,5,1,NA,232,42,9,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,1065,26.1,87400,78,192,2595,52
2022,RVDPPPGHCGZ40J4VQ731,12020,GA,13059,13059150500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,325000,95,6.75,0.17,2,11045.22,NA,8178.07,NA,2797.18,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,109,42,2,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,6,NA,NA,NA,NA,2,2,1,3,2,2,25-34,35-44,No,No,2,1,1,NA,NA,NA,NA,10,NA,NA,NA,5285,38.13,82300,56,315,1227,28
2022,RVDPPPGHCGZ40J4VQ731,38060,AZ,04013,04013817102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,325000,95,7.375,0.708,2,4328.05,NA,1592.1,1518.1,NA,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,105,45,1,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,35-44,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,3286,40.9,88800,119,641,772,15
2022,RVDPPPGHCGZ40J4VQ731,48424,FL,12099,12099007919,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,1,1,2,2,2,305000,54.63,6.875,-0.067,2,4790.98,NA,1136.53,1062.53,NA,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,73,43,2,10,3,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,3,5,2,4,25-34,9999,No,NA,2,1,2,NA,NA,NA,NA,10,NA,NA,NA,5131,44.9,90300,103,1238,1720,19
2022,RVDPPPGHCGZ40J4VQ731,29404,IL,17097,17097860906,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,1,1,2,2,2,355000,96.5,6.625,1.023,2,20757.7,NA,9717.95,NA,8551.8,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,97,50%-60%,9,2,1,11,NA,NA,NA,11,NA,NA,NA,NA,2,2,5,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,1,2,2,2,45-54,55-64,No,No,2,1,3,NA,NA,NA,NA,10,NA,NA,NA,10453,37.09,118200,100,2965,3469,17
2022,RVDPPPGHCGZ40J4VQ731,99999,GA,13233,13233010600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,2,2,2,1,1,2,2,2,185000,90,6.75,0.645,2,7894.36,NA,2196.22,1182.22,9,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,58,39,2,10,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,4,6,NA,NA,NA,NA,8,NA,NA,NA,NA,2,4,1,5,2,4,55-64,9999,No,NA,2,1,3,NA,NA,NA,NA,10,NA,NA,NA,5753,24.42,64100,125,1541,2189,44
